Unnamed: 0,node_id,node_type,node_name,node_source,group_name_auto,group_name_bert,group_id_bert
136,12460,disease,autosomal recessive nonsyndromic hearing loss 67,MONDO,autosomal recessive nonsyndromic hearing loss,autosomal dominant nonsyndromic hearing loss,11568_12380_13119_13210_12670_12460_11832_11767_12293_14293_12327_14853_14854_14603_12376_12375_12903_11160_12003_13269_11364_13489_10973_13386_9076_11708_12002_13365_14428_13978_11519_12442_11480_14675_14237_14740_11392_13010_13471_11360_14739_11103_10860_11389_10807_12023_11350_10817_11058_13632_11067_12452_13250_11625_11893_13823_12602_11102_12060_13738_13985_13984_11226_13249_12326_13826_11920_11279_13537_13305_11192_11774_10915_11994_11351_12976_11074_12977_11991_13593_14594_14291_12974_12333_12030_11660_12975_11657_12420_11286_12170_11761_14738_912_14363_12083_11912_13929_11159_12902_11032_10967_11602_10933_13114_11031_11673_11553_14470_12485_12090_11762_14182_10965_10963_12370_12091_7424_12421_10986_13215_12273_12086_12445_11799_14283_12418_10987_12355_14469_13963_19587
141,11832,disease,autosomal dominant nonsyndromic hearing loss 44,MONDO,autosomal dominant nonsyndromic hearing loss,autosomal dominant nonsyndromic hearing loss,11568_12380_13119_13210_12670_12460_11832_11767_12293_14293_12327_14853_14854_14603_12376_12375_12903_11160_12003_13269_11364_13489_10973_13386_9076_11708_12002_13365_14428_13978_11519_12442_11480_14675_14237_14740_11392_13010_13471_11360_14739_11103_10860_11389_10807_12023_11350_10817_11058_13632_11067_12452_13250_11625_11893_13823_12602_11102_12060_13738_13985_13984_11226_13249_12326_13826_11920_11279_13537_13305_11192_11774_10915_11994_11351_12976_11074_12977_11991_13593_14594_14291_12974_12333_12030_11660_12975_11657_12420_11286_12170_11761_14738_912_14363_12083_11912_13929_11159_12902_11032_10967_11602_10933_13114_11031_11673_11553_14470_12485_12090_11762_14182_10965_10963_12370_12091_7424_12421_10986_13215_12273_12086_12445_11799_14283_12418_10987_12355_14469_13963_19587
159,11767,disease,autosomal recessive nonsyndromic hearing loss 31,MONDO,autosomal recessive nonsyndromic hearing loss,autosomal dominant nonsyndromic hearing loss,11568_12380_13119_13210_12670_12460_11832_11767_12293_14293_12327_14853_14854_14603_12376_12375_12903_11160_12003_13269_11364_13489_10973_13386_9076_11708_12002_13365_14428_13978_11519_12442_11480_14675_14237_14740_11392_13010_13471_11360_14739_11103_10860_11389_10807_12023_11350_10817_11058_13632_11067_12452_13250_11625_11893_13823_12602_11102_12060_13738_13985_13984_11226_13249_12326_13826_11920_11279_13537_13305_11192_11774_10915_11994_11351_12976_11074_12977_11991_13593_14594_14291_12974_12333_12030_11660_12975_11657_12420_11286_12170_11761_14738_912_14363_12083_11912_13929_11159_12902_11032_10967_11602_10933_13114_11031_11673_11553_14470_12485_12090_11762_14182_10965_10963_12370_12091_7424_12421_10986_13215_12273_12086_12445_11799_14283_12418_10987_12355_14469_13963_19587
164,12293,disease,autosomal recessive nonsyndromic hearing loss 23,MONDO,autosomal recessive nonsyndromic hearing loss,autosomal dominant nonsyndromic hearing loss,11568_12380_13119_13210_12670_12460_11832_11767_12293_14293_12327_14853_14854_14603_12376_12375_12903_11160_12003_13269_11364_13489_10973_13386_9076_11708_12002_13365_14428_13978_11519_12442_11480_14675_14237_14740_11392_13010_13471_11360_14739_11103_10860_11389_10807_12023_11350_10817_11058_13632_11067_12452_13250_11625_11893_13823_12602_11102_12060_13738_13985_13984_11226_13249_12326_13826_11920_11279_13537_13305_11192_11774_10915_11994_11351_12976_11074_12977_11991_13593_14594_14291_12974_12333_12030_11660_12975_11657_12420_11286_12170_11761_14738_912_14363_12083_11912_13929_11159_12902_11032_10967_11602_10933_13114_11031_11673_11553_14470_12485_12090_11762_14182_10965_10963_12370_12091_7424_12421_10986_13215_12273_12086_12445_11799_14283_12418_10987_12355_14469_13963_19587
165,14293,disease,autosomal dominant nonsyndromic hearing loss 58,MONDO,autosomal dominant nonsyndromic hearing loss,autosomal dominant nonsyndromic hearing loss,11568_12380_13119_13210_12670_12460_11832_11767_12293_14293_12327_14853_14854_14603_12376_12375_12903_11160_12003_13269_11364_13489_10973_13386_9076_11708_12002_13365_14428_13978_11519_12442_11480_14675_14237_14740_11392_13010_13471_11360_14739_11103_10860_11389_10807_12023_11350_10817_11058_13632_11067_12452_13250_11625_11893_13823_12602_11102_12060_13738_13985_13984_11226_13249_12326_13826_11920_11279_13537_13305_11192_11774_10915_11994_11351_12976_11074_12977_11991_13593_14594_14291_12974_12333_12030_11660_12975_11657_12420_11286_12170_11761_14738_912_14363_12083_11912_13929_11159_12902_11032_10967_11602_10933_13114_11031_11673_11553_14470_12485_12090_11762_14182_10965_10963_12370_12091_7424_12421_10986_13215_12273_12086_12445_11799_14283_12418_10987_12355_14469_13963_19587
175,12327,disease,autosomal recessive nonsyndromic hearing loss 46,MONDO,autosomal recessive nonsyndromic hearing loss,autosomal dominant nonsyndromic hearing loss,11568_12380_13119_13210_12670_12460_11832_11767_12293_14293_12327_14853_14854_14603_12376_12375_12903_11160_12003_13269_11364_13489_10973_13386_9076_11708_12002_13365_14428_13978_11519_12442_11480_14675_14237_14740_11392_13010_13471_11360_14739_11103_10860_11389_10807_12023_11350_10817_11058_13632_11067_12452_13250_11625_11893_13823_12602_11102_12060_13738_13985_13984_11226_13249_12326_13826_11920_11279_13537_13305_11192_11774_10915_11994_11351_12976_11074_12977_11991_13593_14594_14291_12974_12333_12030_11660_12975_11657_12420_11286_12170_11761_14738_912_14363_12083_11912_13929_11159_12902_11032_10967_11602_10933_13114_11031_11673_11553_14470_12485_12090_11762_14182_10965_10963_12370_12091_7424_12421_10986_13215_12273_12086_12445_11799_14283_12418_10987_12355_14469_13963_19587
176,14853,disease,autosomal dominant nonsyndromic hearing loss 70,MONDO,autosomal dominant nonsyndromic hearing loss,autosomal dominant nonsyndromic hearing loss,11568_12380_13119_13210_12670_12460_11832_11767_12293_14293_12327_14853_14854_14603_12376_12375_12903_11160_12003_13269_11364_13489_10973_13386_9076_11708_12002_13365_14428_13978_11519_12442_11480_14675_14237_14740_11392_13010_13471_11360_14739_11103_10860_11389_10807_12023_11350_10817_11058_13632_11067_12452_13250_11625_11893_13823_12602_11102_12060_13738_13985_13984_11226_13249_12326_13826_11920_11279_13537_13305_11192_11774_10915_11994_11351_12976_11074_12977_11991_13593_14594_14291_12974_12333_12030_11660_12975_11657_12420_11286_12170_11761_14738_912_14363_12083_11912_13929_11159_12902_11032_10967_11602_10933_13114_11031_11673_11553_14470_12485_12090_11762_14182_10965_10963_12370_12091_7424_12421_10986_13215_12273_12086_12445_11799_14283_12418_10987_12355_14469_13963_19587
190,14854,disease,autosomal dominant nonsyndromic hearing loss 66,MONDO,autosomal dominant nonsyndromic hearing loss,autosomal dominant nonsyndromic hearing loss,11568_12380_13119_13210_12670_12460_11832_11767_12293_14293_12327_14853_14854_14603_12376_12375_12903_11160_12003_13269_11364_13489_10973_13386_9076_11708_12002_13365_14428_13978_11519_12442_11480_14675_14237_14740_11392_13010_13471_11360_14739_11103_10860_11389_10807_12023_11350_10817_11058_13632_11067_12452_13250_11625_11893_13823_12602_11102_12060_13738_13985_13984_11226_13249_12326_13826_11920_11279_13537_13305_11192_11774_10915_11994_11351_12976_11074_12977_11991_13593_14594_14291_12974_12333_12030_11660_12975_11657_12420_11286_12170_11761_14738_912_14363_12083_11912_13929_11159_12902_11032_10967_11602_10933_13114_11031_11673_11553_14470_12485_12090_11762_14182_10965_10963_12370_12091_7424_12421_10986_13215_12273_12086_12445_11799_14283_12418_10987_12355_14469_13963_19587
282,14603,disease,autosomal dominant nonsyndromic hearing loss 40,MONDO,autosomal dominant nonsyndromic hearing loss,autosomal dominant nonsyndromic hearing loss,11568_12380_13119_13210_12670_12460_11832_11767_12293_14293_12327_14853_14854_14603_12376_12375_12903_11160_12003_13269_11364_13489_10973_13386_9076_11708_12002_13365_14428_13978_11519_12442_11480_14675_14237_14740_11392_13010_13471_11360_14739_11103_10860_11389_10807_12023_11350_10817_11058_13632_11067_12452_13250_11625_11893_13823_12602_11102_12060_13738_13985_13984_11226_13249_12326_13826_11920_11279_13537_13305_11192_11774_10915_11994_11351_12976_11074_12977_11991_13593_14594_14291_12974_12333_12030_11660_12975_11657_12420_11286_12170_11761_14738_912_14363_12083_11912_13929_11159_12902_11032_10967_11602_10933_13114_11031_11673_11553_14470_12485_12090_11762_14182_10965_10963_12370_12091_7424_12421_10986_13215_12273_12086_12445_11799_14283_12418_10987_12355_14469_13963_19587
305,12376,disease,autosomal recessive nonsyndromic hearing loss 55,MONDO,autosomal recessive nonsyndromic hearing loss,autosomal dominant nonsyndromic hearing loss,11568_12380_13119_13210_12670_12460_11832_11767_12293_14293_12327_14853_14854_14603_12376_12375_12903_11160_12003_13269_11364_13489_10973_13386_9076_11708_12002_13365_14428_13978_11519_12442_11480_14675_14237_14740_11392_13010_13471_11360_14739_11103_10860_11389_10807_12023_11350_10817_11058_13632_11067_12452_13250_11625_11893_13823_12602_11102_12060_13738_13985_13984_11226_13249_12326_13826_11920_11279_13537_13305_11192_11774_10915_11994_11351_12976_11074_12977_11991_13593_14594_14291_12974_12333_12030_11660_12975_11657_12420_11286_12170_11761_14738_912_14363_12083_11912_13929_11159_12902_11032_10967_11602_10933_13114_11031_11673_11553_14470_12485_12090_11762_14182_10965_10963_12370_12091_7424_12421_10986_13215_12273_12086_12445_11799_14283_12418_10987_12355_14469_13963_19587
306,12375,disease,autosomal recessive nonsyndromic hearing loss 47,MONDO,autosomal recessive nonsyndromic hearing loss,autosomal dominant nonsyndromic hearing loss,11568_12380_13119_13210_12670_12460_11832_11767_12293_14293_12327_14853_14854_14603_12376_12375_12903_11160_12003_13269_11364_13489_10973_13386_9076_11708_12002_13365_14428_13978_11519_12442_11480_14675_14237_14740_11392_13010_13471_11360_14739_11103_10860_11389_10807_12023_11350_10817_11058_13632_11067_12452_13250_11625_11893_13823_12602_11102_12060_13738_13985_13984_11226_13249_12326_13826_11920_11279_13537_13305_11192_11774_10915_11994_11351_12976_11074_12977_11991_13593_14594_14291_12974_12333_12030_11660_12975_11657_12420_11286_12170_11761_14738_912_14363_12083_11912_13929_11159_12902_11032_10967_11602_10933_13114_11031_11673_11553_14470_12485_12090_11762_14182_10965_10963_12370_12091_7424_12421_10986_13215_12273_12086_12445_11799_14283_12418_10987_12355_14469_13963_19587
308,12903,disease,autosomal recessive nonsyndromic hearing loss 45,MONDO,autosomal recessive nonsyndromic hearing loss,autosomal dominant nonsyndromic hearing loss,11568_12380_13119_13210_12670_12460_11832_11767_12293_14293_12327_14853_14854_14603_12376_12375_12903_11160_12003_13269_11364_13489_10973_13386_9076_11708_12002_13365_14428_13978_11519_12442_11480_14675_14237_14740_11392_13010_13471_11360_14739_11103_10860_11389_10807_12023_11350_10817_11058_13632_11067_12452_13250_11625_11893_13823_12602_11102_12060_13738_13985_13984_11226_13249_12326_13826_11920_11279_13537_13305_11192_11774_10915_11994_11351_12976_11074_12977_11991_13593_14594_14291_12974_12333_12030_11660_12975_11657_12420_11286_12170_11761_14738_912_14363_12083_11912_13929_11159_12902_11032_10967_11602_10933_13114_11031_11673_11553_14470_12485_12090_11762_14182_10965_10963_12370_12091_7424_12421_10986_13215_12273_12086_12445_11799_14283_12418_10987_12355_14469_13963_19587
330,11160,disease,autosomal recessive nonsyndromic hearing loss 15,MONDO,autosomal recessive nonsyndromic hearing loss,autosomal dominant nonsyndromic hearing loss,11568_12380_13119_13210_12670_12460_11832_11767_12293_14293_12327_14853_14854_14603_12376_12375_12903_11160_12003_13269_11364_13489_10973_13386_9076_11708_12002_13365_14428_13978_11519_12442_11480_14675_14237_14740_11392_13010_13471_11360_14739_11103_10860_11389_10807_12023_11350_10817_11058_13632_11067_12452_13250_11625_11893_13823_12602_11102_12060_13738_13985_13984_11226_13249_12326_13826_11920_11279_13537_13305_11192_11774_10915_11994_11351_12976_11074_12977_11991_13593_14594_14291_12974_12333_12030_11660_12975_11657_12420_11286_12170_11761_14738_912_14363_12083_11912_13929_11159_12902_11032_10967_11602_10933_13114_11031_11673_11553_14470_12485_12090_11762_14182_10965_10963_12370_12091_7424_12421_10986_13215_12273_12086_12445_11799_14283_12418_10987_12355_14469_13963_19587
411,12003,disease,autosomal recessive nonsyndromic hearing loss 39,MONDO,autosomal recessive nonsyndromic hearing loss,autosomal dominant nonsyndromic hearing loss,11568_12380_13119_13210_12670_12460_11832_11767_12293_14293_12327_14853_14854_14603_12376_12375_12903_11160_12003_13269_11364_13489_10973_13386_9076_11708_12002_13365_14428_13978_11519_12442_11480_14675_14237_14740_11392_13010_13471_11360_14739_11103_10860_11389_10807_12023_11350_10817_11058_13632_11067_12452_13250_11625_11893_13823_12602_11102_12060_13738_13985_13984_11226_13249_12326_13826_11920_11279_13537_13305_11192_11774_10915_11994_11351_12976_11074_12977_11991_13593_14594_14291_12974_12333_12030_11660_12975_11657_12420_11286_12170_11761_14738_912_14363_12083_11912_13929_11159_12902_11032_10967_11602_10933_13114_11031_11673_11553_14470_12485_12090_11762_14182_10965_10963_12370_12091_7424_12421_10986_13215_12273_12086_12445_11799_14283_12418_10987_12355_14469_13963_19587
469,13269,disease,autosomal recessive nonsyndromic hearing loss 91,MONDO,autosomal recessive nonsyndromic hearing loss,autosomal dominant nonsyndromic hearing loss,11568_12380_13119_13210_12670_12460_11832_11767_12293_14293_12327_14853_14854_14603_12376_12375_12903_11160_12003_13269_11364_13489_10973_13386_9076_11708_12002_13365_14428_13978_11519_12442_11480_14675_14237_14740_11392_13010_13471_11360_14739_11103_10860_11389_10807_12023_11350_10817_11058_13632_11067_12452_13250_11625_11893_13823_12602_11102_12060_13738_13985_13984_11226_13249_12326_13826_11920_11279_13537_13305_11192_11774_10915_11994_11351_12976_11074_12977_11991_13593_14594_14291_12974_12333_12030_11660_12975_11657_12420_11286_12170_11761_14738_912_14363_12083_11912_13929_11159_12902_11032_10967_11602_10933_13114_11031_11673_11553_14470_12485_12090_11762_14182_10965_10963_12370_12091_7424_12421_10986_13215_12273_12086_12445_11799_14283_12418_10987_12355_14469_13963_19587
558,11364,disease,autosomal recessive nonsyndromic hearing loss 16,MONDO,autosomal recessive nonsyndromic hearing loss,autosomal dominant nonsyndromic hearing loss,11568_12380_13119_13210_12670_12460_11832_11767_12293_14293_12327_14853_14854_14603_12376_12375_12903_11160_12003_13269_11364_13489_10973_13386_9076_11708_12002_13365_14428_13978_11519_12442_11480_14675_14237_14740_11392_13010_13471_11360_14739_11103_10860_11389_10807_12023_11350_10817_11058_13632_11067_12452_13250_11625_11893_13823_12602_11102_12060_13738_13985_13984_11226_13249_12326_13826_11920_11279_13537_13305_11192_11774_10915_11994_11351_12976_11074_12977_11991_13593_14594_14291_12974_12333_12030_11660_12975_11657_12420_11286_12170_11761_14738_912_14363_12083_11912_13929_11159_12902_11032_10967_11602_10933_13114_11031_11673_11553_14470_12485_12090_11762_14182_10965_10963_12370_12091_7424_12421_10986_13215_12273_12086_12445_11799_14283_12418_10987_12355_14469_13963_19587
629,13489,disease,autosomal recessive nonsyndromic hearing loss 89,MONDO,autosomal recessive nonsyndromic hearing loss,autosomal dominant nonsyndromic hearing loss,11568_12380_13119_13210_12670_12460_11832_11767_12293_14293_12327_14853_14854_14603_12376_12375_12903_11160_12003_13269_11364_13489_10973_13386_9076_11708_12002_13365_14428_13978_11519_12442_11480_14675_14237_14740_11392_13010_13471_11360_14739_11103_10860_11389_10807_12023_11350_10817_11058_13632_11067_12452_13250_11625_11893_13823_12602_11102_12060_13738_13985_13984_11226_13249_12326_13826_11920_11279_13537_13305_11192_11774_10915_11994_11351_12976_11074_12977_11991_13593_14594_14291_12974_12333_12030_11660_12975_11657_12420_11286_12170_11761_14738_912_14363_12083_11912_13929_11159_12902_11032_10967_11602_10933_13114_11031_11673_11553_14470_12485_12090_11762_14182_10965_10963_12370_12091_7424_12421_10986_13215_12273_12086_12445_11799_14283_12418_10987_12355_14469_13963_19587
677,10973,disease,autosomal dominant nonsyndromic hearing loss 5,MONDO,autosomal dominant nonsyndromic hearing loss,autosomal dominant nonsyndromic hearing loss,11568_12380_13119_13210_12670_12460_11832_11767_12293_14293_12327_14853_14854_14603_12376_12375_12903_11160_12003_13269_11364_13489_10973_13386_9076_11708_12002_13365_14428_13978_11519_12442_11480_14675_14237_14740_11392_13010_13471_11360_14739_11103_10860_11389_10807_12023_11350_10817_11058_13632_11067_12452_13250_11625_11893_13823_12602_11102_12060_13738_13985_13984_11226_13249_12326_13826_11920_11279_13537_13305_11192_11774_10915_11994_11351_12976_11074_12977_11991_13593_14594_14291_12974_12333_12030_11660_12975_11657_12420_11286_12170_11761_14738_912_14363_12083_11912_13929_11159_12902_11032_10967_11602_10933_13114_11031_11673_11553_14470_12485_12090_11762_14182_10965_10963_12370_12091_7424_12421_10986_13215_12273_12086_12445_11799_14283_12418_10987_12355_14469_13963_19587
700,13386,disease,autosomal recessive nonsyndromic hearing loss 74,MONDO,autosomal recessive nonsyndromic hearing loss,autosomal dominant nonsyndromic hearing loss,11568_12380_13119_13210_12670_12460_11832_11767_12293_14293_12327_14853_14854_14603_12376_12375_12903_11160_12003_13269_11364_13489_10973_13386_9076_11708_12002_13365_14428_13978_11519_12442_11480_14675_14237_14740_11392_13010_13471_11360_14739_11103_10860_11389_10807_12023_11350_10817_11058_13632_11067_12452_13250_11625_11893_13823_12602_11102_12060_13738_13985_13984_11226_13249_12326_13826_11920_11279_13537_13305_11192_11774_10915_11994_11351_12976_11074_12977_11991_13593_14594_14291_12974_12333_12030_11660_12975_11657_12420_11286_12170_11761_14738_912_14363_12083_11912_13929_11159_12902_11032_10967_11602_10933_13114_11031_11673_11553_14470_12485_12090_11762_14182_10965_10963_12370_12091_7424_12421_10986_13215_12273_12086_12445_11799_14283_12418_10987_12355_14469_13963_19587
